0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472,0.16808,0.2056,0.20768,0.30152,0.35584,0.46832,0.53208,0.56928,0.62552,0.64616,0.65952,0.70608,0.75224,0.85168,0.85496,0.87272,0.90128,0.9108,0.92488,0.92672,0.9516,0.95656,1.0036,1.05928,1.09432,1.10968,1.19568,1.23016,1.2576
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472,0.16336,0.20088,0.20296,0.2968,0.35112,0.4636,0.52736,0.56456,0.6208,0.64144,0.6548,0.70136,0.74752,0.84696,0.85024,0.868,0.89656,0.90608,0.92016,0.922,0.94688,0.95184,0.99888,1.05456,1.0896,1.10496,1.19096,1.22544,1.25288,1.26064
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16808,0.16336,0.03752,0.0396,0.13344,0.18776,0.30024,0.364,0.4012,0.45744,0.47808,0.49144,0.538,0.58416,0.6836,0.68688,0.70464,0.7332,0.74272,0.7568,0.75864,0.78352,0.78848,0.83552,0.8912,0.92624,0.9416,1.0276,1.06208,1.08952,1.09728,1.10016
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056,0.20088,0.03752,0.00208,0.09592,0.15024,0.26272,0.32648,0.36368,0.41992,0.44056,0.45392,0.50048,0.54664,0.64608,0.64936,0.66712,0.69568,0.7052,0.71928,0.72112,0.746,0.75096,0.798,0.85368,0.88872,0.90408,0.99008,1.02456,1.052,1.05976,1.06264,1.07856
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20768,0.20296,0.0396,0.00208,0.09384,0.14816,0.26064,0.3244,0.3616,0.41784,0.43848,0.45184,0.4984,0.54456,0.644,0.64728,0.66504,0.6936,0.70312,0.7172,0.71904,0.74392,0.74888,0.79592,0.8516,0.88664,0.902,0.988,1.02248,1.04992,1.05768,1.06056,1.07648,1.12536
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30152,0.2968,0.13344,0.09592,0.09384,0.05432,0.1668,0.23056,0.26776,0.324,0.34464,0.358,0.40456,0.45072,0.55016,0.55344,0.5712,0.59976,0.60928,0.62336,0.6252,0.65008,0.65504,0.70208,0.75776,0.7928,0.80816,0.89416,0.92864,0.95608,0.96384,0.96672,0.98264,1.03152,1.05952
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35584,0.35112,0.18776,0.15024,0.14816,0.05432,0.11248,0.17624,0.21344,0.26968,0.29032,0.30368,0.35024,0.3964,0.49584,0.49912,0.51688,0.54544,0.55496,0.56904,0.57088,0.59576,0.60072,0.64776,0.70344,0.73848,0.75384,0.83984,0.87432,0.90176,0.90952,0.9124,0.92832,0.9772,1.0052,1.00536
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46832,0.4636,0.30024,0.26272,0.26064,0.1668,0.11248,0.06376,0.10096,0.1572,0.17784,0.1912,0.23776,0.28392,0.38336,0.38664,0.4044,0.43296,0.44248,0.45656,0.4584,0.48328,0.48824,0.53528,0.59096,0.626,0.64136,0.72736,0.76184,0.78928,0.79704,0.79992,0.81584,0.86472,0.89272,0.89288,0.90048
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53208,0.52736,0.364,0.32648,0.3244,0.23056,0.17624,0.06376,0.0372,0.09344,0.11408,0.12744,0.174,0.22016,0.3196,0.32288,0.34064,0.3692,0.37872,0.3928,0.39464,0.41952,0.42448,0.47152,0.5272,0.56224,0.5776,0.6636,0.69808,0.72552,0.73328,0.73616,0.75208,0.80096,0.82896,0.82912,0.83672,0.85848
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56928,0.56456,0.4012,0.36368,0.3616,0.26776,0.21344,0.10096,0.0372,0.05624,0.07688,0.09024,0.1368,0.18296,0.2824,0.28568,0.30344,0.332,0.34152,0.3556,0.35744,0.38232,0.38728,0.43432,0.49,0.52504,0.5404,0.6264,0.66088,0.68832,0.69608,0.69896,0.71488,0.76376,0.79176,0.79192,0.79952,0.82128,0.89352
