0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75048,0.74136,0.73568,0.58584,0.57656,0.50632,0.46064,0.36224,0.33432,0.31256,0.27064,0.26552,0.26208,0.1808,0.16248,0.15832,0.14192,0.06992,0.02464,0.01864,0.00768,0.02704,0.09368,0.12544,0.1276,0.16608,0.21704,0.29616,0.29984,0.30688,0.468,0.46904,0.47216,0.51472,0.56056,0.61312,0.68112,0.75808,0.85376,0.87672,0.92664,0.93752,0.98984,1.09848,1.10264,1.12,1.19104,1.3196,1.34504,1.38856,1.48336
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77752,0.7684,0.76272,0.61288,0.6036,0.53336,0.48768,0.38928,0.36136,0.3396,0.29768,0.29256,0.28912,0.20784,0.18952,0.18536,0.16896,0.09696,0.05168,0.04568,0.03472,0.02704,0.06664,0.0984,0.10056,0.13904,0.19,0.26912,0.2728,0.27984,0.44096,0.442,0.44512,0.48768,0.53352,0.58608,0.65408,0.73104,0.82672,0.84968,0.8996,0.91048,0.9628,1.07144,1.0756,1.09296,1.164,1.29256,1.318,1.36152,1.45632,1.46632
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84416,0.83504,0.82936,0.67952,0.67024,0.6,0.55432,0.45592,0.428,0.40624,0.36432,0.3592,0.35576,0.27448,0.25616,0.252,0.2356,0.1636,0.11832,0.11232,0.10136,0.09368,0.06664,0.03176,0.03392,0.0724,0.12336,0.20248,0.20616,0.2132,0.37432,0.37536,0.37848,0.42104,0.46688,0.51944,0.58744,0.6644,0.76008,0.78304,0.83296,0.84384,0.89616,1.0048,1.00896,1.02632,1.09736,1.22592,1.25136,1.29488,1.38968,1.39968,1.45248
1,0.0,0.0,0.0,0.0,0.0,0.0,0.87592,0.8668,0.86112,0.71128,0.702,0.63176,0.58608,0.48768,0.45976,0.438,0.39608,0.39096,0.38752,0.30624,0.28792,0.28376,0.26736,0.19536,0.15008,0.14408,0.13312,0.12544,0.0984,0.03176,0.00216,0.04064,0.0916,0.17072,0.1744,0.18144,0.34256,0.3436,0.34672,0.38928,0.43512,0.48768,0.55568,0.63264,0.72832,0.75128,0.8012,0.81208,0.8644,0.97304,0.9772,0.99456,1.0656,1.19416,1.2196,1.26312,1.35792,1.36792,1.42072,1.52432
1,0.0,0.0,0.0,0.0,0.0,0.87808,0.86896,0.86328,0.71344,0.70416,0.63392,0.58824,0.48984,0.46192,0.44016,0.39824,0.39312,0.38968,0.3084,0.29008,0.28592,0.26952,0.19752,0.15224,0.14624,0.13528,0.1276,0.10056,0.03392,0.00216,0.03848,0.08944,0.16856,0.17224,0.17928,0.3404,0.34144,0.34456,0.38712,0.43296,0.48552,0.55352,0.63048,0.72616,0.74912,0.79904,0.80992,0.86224,0.97088,0.97504,0.9924,1.06344,1.192,1.21744,1.26096,1.35576,1.36576,1.41856,1.52216,1.53552
0,0.0,0.0,0.0,0.0,0.91656,0.90744,0.90176,0.75192,0.74264,0.6724,0.62672,0.52832,0.5004,0.47864,0.43672,0.4316,0.42816,0.34688,0.32856,0.3244,0.308,0.236,0.19072,0.18472,0.17376,0.16608,0.13904,0.0724,0.04064,0.03848,0.05096,0.13008,0.13376,0.1408,0.30192,0.30296,0.30608,0.34864,0.39448,0.44704,0.51504,0.592,0.68768,0.71064,0.76056,0.77144,0.82376,0.9324,0.93656,0.95392,1.02496,1.15352,1.17896,1.22248,1.31728,1.32728,1.38008,1.48368,1.49704,1.61744
1,0.0,0.0,0.0,0.96752,0.9584,0.95272,0.80288,0.7936,0.72336,0.67768,0.57928,0.55136,0.5296,0.48768,0.48256,0.47912,0.39784,0.37952,0.37536,0.35896,0.28696,0.24168,0.23568,0.22472,0.21704,0.19,0.12336,0.0916,0.08944,0.05096,0.07912,0.0828,0.08984,0.25096,0.252,0.25512,0.29768,0.34352,0.39608,0.46408,0.54104,0.63672,0.65968,0.7096,0.72048,0.7728,0.88144,0.8856,0.90296,0.974,1.10256,1.128,1.17152,1.26632,1.27632,1.32912,1.43272,1.44608,1.56648,1.63656
1,0.0,0.0,1.04664,1.03752,1.03184,0.882,0.87272,0.80248,0.7568,0.6584,0.63048,0.60872,0.5668,0.56168,0.55824,0.47696,0.45864,0.45448,0.43808,0.36608,0.3208,0.3148,0.30384,0.29616,0.26912,0.20248,0.17072,0.16856,0.13008,0.07912,0.00368,0.01072,0.17184,0.17288,0.176,0.21856,0.2644,0.31696,0.38496,0.46192,0.5576,0.58056,0.63048,0.64136,0.69368,0.80232,0.80648,0.82384,0.89488,1.02344,1.04888,1.0924,1.1872,1.1972,1.25,1.3536,1.36696,1.48736,1.55744,1.61816
0,0.0,1.05032,1.0412,1.03552,0.88568,0.8764,0.80616,0.76048,0.66208,0.63416,0.6124,0.57048,0.56536,0.56192,0.48064,0.46232,0.45816,0.44176,0.36976,0.32448,0.31848,0.30752,0.29984,0.2728,0.20616,0.1744,0.17224,0.13376,0.0828,0.00368,0.00704,0.16816,0.1692,0.17232,0.21488,0.26072,0.31328,0.38128,0.45824,0.55392,0.57688,0.6268,0.63768,0.69,0.79864,0.8028,0.82016,0.8912,1.01976,1.0452,1.08872,1.18352,1.19352,1.24632,1.34992,1.36328,1.48368,1.55376,1.61448,1.7528
1,1.05736,1.04824,1.04256,0.89272,0.88344,0.8132,0.76752,0.66912,0.6412,0.61944,0.57752,0.5724,0.56896,0.48768,0.46936,0.4652,0.4488,0.3768,0.33152,0.32552,0.31456,0.30688,0.27984,0.2132,0.18144,0.17928,0.1408,0.08984,0.01072,0.00704,0.16112,0.16216,0.16528,0.20784,0.25368,0.30624,0.37424,0.4512,0.54688,0.56984,0.61976,0.63064,0.68296,0.7916,0.79576,0.81312,0.88416,1.01272,1.03816,1.08168,1.17648,1.18648,1.23928,1.34288,1.35624,1.47664,1.54672,1.60744,1.74576,1.75576
1,1.20936,1.20368,1.05384,1.04456,0.97432,0.92864,0.83024,0.80232,0.78056,0.73864,0.73352,0.73008,0.6488,0.63048,0.62632,0.60992,0.53792,0.49264,0.48664,0.47568,0.468,0.44096,0.37432,0.34256,0.3404,0.30192,0.25096,0.17184,0.16816,0.16112,0.00104,0.00416,0.04672,0.09256,0.14512,0.21312,0.29008,0.38576,0.40872,0.45864,0.46952,0.52184,0.63048,0.63464,0.652,0.72304,0.8516,0.87704,0.92056,1.01536,1.02536,1.07816,1.18176,1.19512,1.31552,1.3856,1.44632,1.58464,1.59464,1.7488
1,1.20472,1.05488,1.0456,0.97536,0.92968,0.83128,0.80336,0.7816,0.73968,0.73456,0.73112,0.64984,0.63152,0.62736,0.61096,0.53896,0.49368,0.48768,0.47672,0.46904,0.442,0.37536,0.3436,0.34144,0.30296,0.252,0.17288,0.1692,0.16216,0.00104,0.00312,0.04568,0.09152,0.14408,0.21208,0.28904,0.38472,0.40768,0.4576,0.46848,0.5208,0.62944,0.6336,0.65096,0.722,0.85056,0.876,0.91952,1.01432,1.02432,1.07712,1.18072,1.19408,1.31448,1.38456,1.44528,1.5836,1.5936,1.74776,1.75
1,1.058,1.04872,0.97848,0.9328,0.8344,0.80648,0.78472,0.7428,0.73768,0.73424,0.65296,0.63464,0.63048,0.61408,0.54208,0.4968,0.4908,0.47984,0.47216,0.44512,0.37848,0.34672,0.34456,0.30608,0.25512,0.176,0.17232,0.16528,0.00416,0.00312,0.04256,0.0884,0.14096,0.20896,0.28592,0.3816,0.40456,0.45448,0.46536,0.51768,0.62632,0.63048,0.64784,0.71888,0.84744,0.87288,0.9164,1.0112,1.0212,1.074,1.1776,1.19096,1.31136,1.38144,1.44216,1.58048,1.59048,1.74464,1.74688,1.83792
1,1.09128,1.02104,0.97536,0.87696,0.84904,0.82728,0.78536,0.78024,0.7768,0.69552,0.6772,0.67304,0.65664,0.58464,0.53936,0.53336,0.5224,0.51472,0.48768,0.42104,0.38928,0.38712,0.34864,0.29768,0.21856,0.21488,0.20784,0.04672,0.04568,0.04256,0.04584,0.0984,0.1664,0.24336,0.33904,0.362,0.41192,0.4228,0.47512,0.58376,0.58792,0.60528,0.67632,0.80488,0.83032,0.87384,0.96864,0.97864,1.03144,1.13504,1.1484,1.2688,1.33888,1.3996,1.53792,1.54792,1.70208,1.70432,1.79536,1.83408
1,1.06688,1.0212,0.9228,0.89488,0.87312,0.8312,0.82608,0.82264,0.74136,0.72304,0.71888,0.70248,0.63048,0.5852,0.5792,0.56824,0.56056,0.53352,0.46688,0.43512,0.43296,0.39448,0.34352,0.2644,0.26072,0.25368,0.09256,0.09152,0.0884,0.04584,0.05256,0.12056,0.19752,0.2932,0.31616,0.36608,0.37696,0.42928,0.53792,0.54208,0.55944,0.63048,0.75904,0.78448,0.828,0.9228,0.9328,0.9856,1.0892,1.10256,1.22296,1.29304,1.35376,1.49208,1.50208,1.65624,1.65848,1.74952,1.78824,1.79224
1,1.07376,0.97536,0.94744,0.92568,0.88376,0.87864,0.8752,0.79392,0.7756,0.77144,0.75504,0.68304,0.63776,0.63176,0.6208,0.61312,0.58608,0.51944,0.48768,0.48552,0.44704,0.39608,0.31696,0.31328,0.30624,0.14512,0.14408,0.14096,0.0984,0.05256,0.068,0.14496,0.24064,0.2636,0.31352,0.3244,0.37672,0.48536,0.48952,0.50688,0.57792,0.70648,0.73192,0.77544,0.87024,0.88024,0.93304,1.03664,1.05,1.1704,1.24048,1.3012,1.43952,1.44952,1.60368,1.60592,1.69696,1.73568,1.73968,1.87048
0,1.04336,1.01544,0.99368,0.95176,0.94664,0.9432,0.86192,0.8436,0.83944,0.82304,0.75104,0.70576,0.69976,0.6888,0.68112,0.65408,0.58744,0.55568,0.55352,0.51504,0.46408,0.38496,0.38128,0.37424,0.21312,0.21208,0.20896,0.1664,0.12056,0.068,0.07696,0.17264,0.1956,0.24552,0.2564,0.30872,0.41736,0.42152,0.43888,0.50992,0.63848,0.66392,0.70744,0.80224,0.81224,0.86504,0.96864,0.982,1.1024,1.17248,1.2332,1.37152,1.38152,1.53568,1.53792,1.62896,1.66768,1.67168,1.80248,1.9408
1,1.0924,1.07064,1.02872,1.0236,1.02016,0.93888,0.92056,0.9164,0.9,0.828,0.78272,0.77672,0.76576,0.75808,0.73104,0.6644,0.63264,0.63048,0.592,0.54104,0.46192,0.45824,0.4512,0.29008,0.28904,0.28592,0.24336,0.19752,0.14496,0.07696,0.09568,0.11864,0.16856,0.17944,0.23176,0.3404,0.34456,0.36192,0.43296,0.56152,0.58696,0.63048,0.72528,0.73528,0.78808,0.89168,0.90504,1.02544,1.09552,1.15624,1.29456,1.30456,1.45872,1.46096,1.552,1.59072,1.59472,1.72552,1.86384,1.87384
0,1.16632,1.1244,1.11928,1.11584,1.03456,1.01624,1.01208,0.99568,0.92368,0.8784,0.8724,0.86144,0.85376,0.82672,0.76008,0.72832,0.72616,0.68768,0.63672,0.5576,0.55392,0.54688,0.38576,0.38472,0.3816,0.33904,0.2932,0.24064,0.17264,0.09568,0.02296,0.07288,0.08376,0.13608,0.24472,0.24888,0.26624,0.33728,0.46584,0.49128,0.5348,0.6296,0.6396,0.6924,0.796,0.80936,0.92976,0.99984,1.06056,1.19888,1.20888,1.36304,1.36528,1.45632,1.49504,1.49904,1.62984,1.76816,1.77816,1.926
0,1.14736,1.14224,1.1388,1.05752,1.0392,1.03504,1.01864,0.94664,0.90136,0.89536,0.8844,0.87672,0.84968,0.78304,0.75128,0.74912,0.71064,0.65968,0.58056,0.57688,0.56984,0.40872,0.40768,0.40456,0.362,0.31616,0.2636,0.1956,0.11864,0.02296,0.04992,0.0608,0.11312,0.22176,0.22592,0.24328,0.31432,0.44288,0.46832,0.51184,0.60664,0.61664,0.66944,0.77304,0.7864,0.9068,0.97688,1.0376,1.17592,1.18592,1.34008,1.34232,1.43336,1.47208,1.47608,1.60688,1.7452,1.7552,1.90304,1.9116
1,1.19216,1.18872,1.10744,1.08912,1.08496,1.06856,0.99656,0.95128,0.94528,0.93432,0.92664,0.8996,0.83296,0.8012,0.79904,0.76056,0.7096,0.63048,0.6268,0.61976,0.45864,0.4576,0.45448,0.41192,0.36608,0.31352,0.24552,0.16856,0.07288,0.04992,0.01088,0.0632,0.17184,0.176,0.19336,0.2644,0.39296,0.4184,0.46192,0.55672,0.56672,0.61952,0.72312,0.73648,0.85688,0.92696,0.98768,1.126,1.136,1.29016,1.2924,1.38344,1.42216,1.42616,1.55696,1.69528,1.70528,1.85312,1.86168,1.8988
0,1.1996,1.11832,1.1,1.09584,1.07944,1.00744,0.96216,0.95616,0.9452,0.93752,0.91048,0.84384,0.81208,0.80992,0.77144,0.72048,0.64136,0.63768,0.63064,0.46952,0.46848,0.46536,0.4228,0.37696,0.3244,0.2564,0.17944,0.08376,0.0608,0.01088,0.05232,0.16096,0.16512,0.18248,0.25352,0.38208,0.40752,0.45104,0.54584,0.55584,0.60864,0.71224,0.7256,0.846,0.91608,0.9768,1.11512,1.12512,1.27928,1.28152,1.37256,1.41128,1.41528,1.54608,1.6844,1.6944,1.84224,1.8508,1.88792,1.9756
0,1.17064,1.15232,1.14816,1.13176,1.05976,1.01448,1.00848,0.99752,0.98984,0.9628,0.89616,0.8644,0.86224,0.82376,0.7728,0.69368,0.69,0.68296,0.52184,0.5208,0.51768,0.47512,0.42928,0.37672,0.30872,0.23176,0.13608,0.11312,0.0632,0.05232,0.10864,0.1128,0.13016,0.2012,0.32976,0.3552,0.39872,0.49352,0.50352,0.55632,0.65992,0.67328,0.79368,0.86376,0.92448,1.0628,1.0728,1.22696,1.2292,1.32024,1.35896,1.36296,1.49376,1.63208,1.64208,1.78992,1.79848,1.8356,1.92328,1.934
1,1.26096,1.2568,1.2404,1.1684,1.12312,1.11712,1.10616,1.09848,1.07144,1.0048,0.97304,0.97088,0.9324,0.88144,0.80232,0.79864,0.7916,0.63048,0.62944,0.62632,0.58376,0.53792,0.48536,0.41736,0.3404,0.24472,0.22176,0.17184,0.16096,0.10864,0.00416,0.02152,0.09256,0.22112,0.24656,0.29008,0.38488,0.39488,0.44768,0.55128,0.56464,0.68504,0.75512,0.81584,0.95416,0.96416,1.11832,1.12056,1.2116,1.25032,1.25432,1.38512,1.52344,1.53344,1.68128,1.68984,1.72696,1.81464,1.82536,1.89952
1,1.26096,1.24456,1.17256,1.12728,1.12128,1.11032,1.10264,1.0756,1.00896,0.9772,0.97504,0.93656,0.8856,0.80648,0.8028,0.79576,0.63464,0.6336,0.63048,0.58792,0.54208,0.48952,0.42152,0.34456,0.24888,0.22592,0.176,0.16512,0.1128,0.00416,0.01736,0.0884,0.21696,0.2424,0.28592,0.38072,0.39072,0.44352,0.54712,0.56048,0.68088,0.75096,0.81168,0.95,0.96,1.11416,1.1164,1.20744,1.24616,1.25016,1.38096,1.51928,1.52928,1.67712,1.68568,1.7228,1.81048,1.8212,1.89536,1.9128
0,1.26192,1.18992,1.14464,1.13864,1.12768,1.12,1.09296,1.02632,0.99456,0.9924,0.95392,0.90296,0.82384,0.82016,0.81312,0.652,0.65096,0.64784,0.60528,0.55944,0.50688,0.43888,0.36192,0.26624,0.24328,0.19336,0.18248,0.13016,0.02152,0.01736,0.07104,0.1996,0.22504,0.26856,0.36336,0.37336,0.42616,0.52976,0.54312,0.66352,0.7336,0.79432,0.93264,0.94264,1.0968,1.09904,1.19008,1.2288,1.2328,1.3636,1.50192,1.51192,1.65976,1.66832,1.70544,1.79312,1.80384,1.878,1.89544,1.91216
1,1.26096,1.21568,1.20968,1.19872,1.19104,1.164,1.09736,1.0656,1.06344,1.02496,0.974,0.89488,0.8912,0.88416,0.72304,0.722,0.71888,0.67632,0.63048,0.57792,0.50992,0.43296,0.33728,0.31432,0.2644,0.25352,0.2012,0.09256,0.0884,0.07104,0.12856,0.154,0.19752,0.29232,0.30232,0.35512,0.45872,0.47208,0.59248,0.66256,0.72328,0.8616,0.8716,1.02576,1.028,1.11904,1.15776,1.16176,1.29256,1.43088,1.44088,1.58872,1.59728,1.6344,1.72208,1.7328,1.80696,1.8244,1.84112,1.85568
