0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91704,1.05632,1.2016,1.37736,1.48184,1.55632,1.58632,1.6908,1.7156,1.79528,1.89976,2.00424,2.0396,2.06912,2.10872
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91704,0.13928,0.28456,0.46032,0.5648,0.63928,0.66928,0.77376,0.79856,0.87824,0.98272,1.0872,1.12256,1.15208,1.19168,1.28144
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05632,0.13928,0.14528,0.32104,0.42552,0.5,0.53,0.63448,0.65928,0.73896,0.84344,0.94792,0.98328,1.0128,1.0524,1.14216,1.15688
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2016,0.28456,0.14528,0.17576,0.28024,0.35472,0.38472,0.4892,0.514,0.59368,0.69816,0.80264,0.838,0.86752,0.90712,0.99688,1.0116,1.11608
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37736,0.46032,0.32104,0.17576,0.10448,0.17896,0.20896,0.31344,0.33824,0.41792,0.5224,0.62688,0.66224,0.69176,0.73136,0.82112,0.83584,0.94032,0.98528
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48184,0.5648,0.42552,0.28024,0.10448,0.07448,0.10448,0.20896,0.23376,0.31344,0.41792,0.5224,0.58728,0.58728,0.62688,0.71664,0.73136,0.83584,0.8808,0.9388
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55632,0.63928,0.5,0.35472,0.17896,0.07448,0.03,0.13448,0.15928,0.23896,0.34344,0.44792,0.48328,0.5128,0.5524,0.64216,0.65688,0.76136,0.80632,0.86432,0.86584
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58632,0.66928,0.53,0.38472,0.20896,0.10448,0.03,0.10448,0.12928,0.20896,0.31344,0.41792,0.45328,0.4828,0.5224,0.61216,0.62688,0.73136,0.77632,0.83432,0.83584,0.94032
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6908,0.77376,0.63448,0.4892,0.31344,0.20896,0.13448,0.10448,0.0248,0.10448,0.20896,0.31344,0.3488,0.37832,0.41792,0.50768,0.5224,0.62688,0.67184,0.72984,0.73136,0.83584,0.85872
0,0.0,0.0,0.0,0.0,0.0,0.0,1.7156,0.79856,0.65928,0.514,0.33824,0.23376,0.15928,0.12928,0.0248,0.07968,0.18416,0.28864,0.324,0.35352,0.39312,0.48288,0.4976,0.60208,0.64704,0.70504,0.70656,0.81104,0.83392,0.86344
1,0.0,0.0,0.0,0.0,0.0,1.79528,0.87824,0.73896,0.59368,0.41792,0.31344,0.23896,0.20896,0.10448,0.07968,0.10448,0.20896,0.24432,0.27384,0.31344,0.4032,0.41792,0.5224,0.56736,0.62536,0.62688,0.73136,0.75424,0.78376,0.83584
1,0.0,0.0,0.0,0.0,1.89976,0.98272,0.84344,0.69816,0.5224,0.41792,0.34344,0.31344,0.20896,0.18416,0.10448,0.10448,0.13984,0.16936,0.20896,0.29872,0.31344,0.41792,0.46288,0.52088,0.5224,0.62688,0.64976,0.67928,0.73136,0.80864
1,0.0,0.0,0.0,2.00424,1.0872,0.94792,0.80264,0.62688,0.5224,0.44792,0.41792,0.31344,0.28864,0.20896,0.10448,0.03536,0.06488,0.10448,0.19424,0.20896,0.31344,0.3584,0.4164,0.41792,0.5224,0.54528,0.5748,0.62688,0.70416,0.70664
2,0.0,0.0,2.0396,1.12256,0.98328,0.838,0.66224,0.55776,0.48328,0.45328,0.3488,0.324,0.24432,0.13984,0.03536,0.02952,0.06912,0.15888,0.1736,0.27808,0.32304,0.38104,0.38256,0.48704,0.50992,0.53944,0.59152,0.6688,0.67128,0.696
2,0.0,2.06912,1.15208,1.0128,0.86752,0.69176,0.58728,0.5128,0.4828,0.37832,0.35352,0.27384,0.16936,0.06488,0.02952,0.0396,0.12936,0.14408,0.24856,0.29352,0.35152,0.35304,0.45752,0.4804,0.50992,0.562,0.63928,0.64176,0.66648,0.71952
1,2.10872,1.19168,1.0524,0.90712,0.73136,0.62688,0.5524,0.5224,0.41792,0.39312,0.31344,0.20896,0.10448,0.06912,0.0396,0.08976,0.10448,0.20896,0.25392,0.31192,0.31344,0.41792,0.4408,0.47032,0.5224,0.59968,0.60216,0.62688,0.67992,0.73136
2,1.28144,1.14216,0.99688,0.82112,0.71664,0.64216,0.61216,0.50768,0.48288,0.4032,0.29872,0.19424,0.15888,0.12936,0.08976,0.01472,0.1192,0.16416,0.22216,0.22368,0.32816,0.35104,0.38056,0.43264,0.50992,0.5124,0.53712,0.59016,0.6416,0.67408
1,1.15688,1.0116,0.83584,0.73136,0.65688,0.62688,0.5224,0.4976,0.41792,0.31344,0.20896,0.1736,0.14408,0.10448,0.01472,0.10448,0.14944,0.20744,0.20896,0.31344,0.33632,0.36584,0.41792,0.4952,0.49768,0.5224,0.57544,0.62688,0.65936,0.71736
1,1.11608,0.94032,0.83584,0.76136,0.73136,0.62688,0.60208,0.5224,0.41792,0.31344,0.27808,0.24856,0.20896,0.1192,0.10448,0.04496,0.10296,0.10448,0.20896,0.23184,0.26136,0.31344,0.39072,0.3932,0.41792,0.47096,0.5224,0.55488,0.61288,0.62688
