0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12728,0.25784,0.27384,0.67352,0.77936,0.89016,1.06296,1.07376,1.08288,1.09656,1.1188,1.21288,1.31872,1.42952,1.514
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12728,0.13056,0.14656,0.54624,0.65208,0.76288,0.93568,0.94648,0.9556,0.96928,0.99152,1.0856,1.19144,1.30224,1.38672,1.48584
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25784,0.13056,0.016,0.41568,0.52152,0.63232,0.80512,0.81592,0.82504,0.83872,0.86096,0.95504,1.06088,1.17168,1.25616,1.35528,1.3644
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27384,0.14656,0.016,0.39968,0.50552,0.61632,0.78912,0.79992,0.80904,0.82272,0.84496,0.93904,1.04488,1.15568,1.24016,1.33928,1.3484,1.62064
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67352,0.54624,0.41568,0.39968,0.10584,0.21664,0.38944,0.40024,0.40936,0.42304,0.44528,0.53936,0.6452,0.756,0.84048,0.9396,0.94872,1.22096,1.50656
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77936,0.65208,0.52152,0.50552,0.10584,0.1108,0.2836,0.2944,0.30352,0.3172,0.33944,0.43352,0.53936,0.65016,0.73464,0.83376,0.84288,1.11512,1.40072,1.92392
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89016,0.76288,0.63232,0.61632,0.21664,0.1108,0.1728,0.1836,0.19272,0.2064,0.22864,0.32272,0.42856,0.53936,0.62384,0.72296,0.73208,1.00432,1.28992,1.81312,1.89128
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06296,0.93568,0.80512,0.78912,0.38944,0.2836,0.1728,0.0108,0.01992,0.0336,0.05584,0.14992,0.25576,0.36656,0.45104,0.55016,0.55928,0.83152,1.11712,1.64032,1.71848,1.89232
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07376,0.94648,0.81592,0.79992,0.40024,0.2944,0.1836,0.0108,0.00912,0.0228,0.04504,0.13912,0.24496,0.35576,0.44024,0.53936,0.54848,0.82072,1.10632,1.62952,1.70768,1.88152,2.04088
1,0.0,0.0,0.0,0.0,0.0,0.0,1.08288,0.9556,0.82504,0.80904,0.40936,0.30352,0.19272,0.01992,0.00912,0.01368,0.03592,0.13,0.23584,0.34664,0.43112,0.53024,0.53936,0.8116,1.0972,1.6204,1.69856,1.8724,2.03176,2.14744
0,0.0,0.0,0.0,0.0,0.0,1.09656,0.96928,0.83872,0.82272,0.42304,0.3172,0.2064,0.0336,0.0228,0.01368,0.02224,0.11632,0.22216,0.33296,0.41744,0.51656,0.52568,0.79792,1.08352,1.60672,1.68488,1.85872,2.01808,2.13376,2.1612
0,0.0,0.0,0.0,0.0,1.1188,0.99152,0.86096,0.84496,0.44528,0.33944,0.22864,0.05584,0.04504,0.03592,0.02224,0.09408,0.19992,0.31072,0.3952,0.49432,0.50344,0.77568,1.06128,1.58448,1.66264,1.83648,1.99584,2.11152,2.13896,2.29696
1,0.0,0.0,0.0,1.21288,1.0856,0.95504,0.93904,0.53936,0.43352,0.32272,0.14992,0.13912,0.13,0.11632,0.09408,0.10584,0.21664,0.30112,0.40024,0.40936,0.6816,0.9672,1.4904,1.56856,1.7424,1.90176,2.01744,2.04488,2.20288,2.39656
1,0.0,0.0,1.31872,1.19144,1.06088,1.04488,0.6452,0.53936,0.42856,0.25576,0.24496,0.23584,0.22216,0.19992,0.10584,0.1108,0.19528,0.2944,0.30352,0.57576,0.86136,1.38456,1.46272,1.63656,1.79592,1.9116,1.93904,2.09704,2.29072,2.55776
1,0.0,1.42952,1.30224,1.17168,1.15568,0.756,0.65016,0.53936,0.36656,0.35576,0.34664,0.33296,0.31072,0.21664,0.1108,0.08448,0.1836,0.19272,0.46496,0.75056,1.27376,1.35192,1.52576,1.68512,1.8008,1.82824,1.98624,2.17992,2.44696,2.4748
0,1.514,1.38672,1.25616,1.24016,0.84048,0.73464,0.62384,0.45104,0.44024,0.43112,0.41744,0.3952,0.30112,0.19528,0.08448,0.09912,0.10824,0.38048,0.66608,1.18928,1.26744,1.44128,1.60064,1.71632,1.74376,1.90176,2.09544,2.36248,2.39032,2.42448
1,1.48584,1.35528,1.33928,0.9396,0.83376,0.72296,0.55016,0.53936,0.53024,0.51656,0.49432,0.40024,0.2944,0.1836,0.09912,0.00912,0.28136,0.56696,1.09016,1.16832,1.34216,1.50152,1.6172,1.64464,1.80264,1.99632,2.26336,2.2912,2.32536,2.37024
1,1.3644,1.3484,0.94872,0.84288,0.73208,0.55928,0.54848,0.53936,0.52568,0.50344,0.40936,0.30352,0.19272,0.10824,0.00912,0.27224,0.55784,1.08104,1.1592,1.33304,1.4924,1.60808,1.63552,1.79352,1.9872,2.25424,2.28208,2.31624,2.36112,2.39328
0,1.62064,1.22096,1.11512,1.00432,0.83152,0.82072,0.8116,0.79792,0.77568,0.6816,0.57576,0.46496,0.38048,0.28136,0.27224,0.2856,0.8088,0.88696,1.0608,1.22016,1.33584,1.36328,1.52128,1.71496,1.982,2.00984,2.044,2.08888,2.12104,2.22688
0,1.50656,1.40072,1.28992,1.11712,1.10632,1.0972,1.08352,1.06128,0.9672,0.86136,0.75056,0.66608,0.56696,0.55784,0.2856,0.5232,0.60136,0.7752,0.93456,1.05024,1.07768,1.23568,1.42936,1.6964,1.72424,1.7584,1.80328,1.83544,1.94128,1.96544
0,1.92392,1.81312,1.64032,1.62952,1.6204,1.60672,1.58448,1.4904,1.38456,1.27376,1.18928,1.09016,1.08104,0.8088,0.5232,0.07816,0.252,0.41136,0.52704,0.55448,0.71248,0.90616,1.1732,1.20104,1.2352,1.28008,1.31224,1.41808,1.44224,1.4484
0,1.89128,1.71848,1.70768,1.69856,1.68488,1.66264,1.56856,1.46272,1.35192,1.26744,1.16832,1.1592,0.88696,0.60136,0.07816,0.17384,0.3332,0.44888,0.47632,0.63432,0.828,1.09504,1.12288,1.15704,1.20192,1.23408,1.33992,1.36408,1.37024,1.45072
0,1.89232,1.88152,1.8724,1.85872,1.83648,1.7424,1.63656,1.52576,1.44128,1.34216,1.33304,1.0608,0.7752,0.252,0.17384,0.15936,0.27504,0.30248,0.46048,0.65416,0.9212,0.94904,0.9832,1.02808,1.06024,1.16608,1.19024,1.1964,1.27688,1.46048
0,2.04088,2.03176,2.01808,1.99584,1.90176,1.79592,1.68512,1.60064,1.50152,1.4924,1.22016,0.93456,0.41136,0.3332,0.15936,0.11568,0.14312,0.30112,0.4948,0.76184,0.78968,0.82384,0.86872,0.90088,1.00672,1.03088,1.03704,1.11752,1.30112,1.3092
0,2.14744,2.13376,2.11152,2.01744,1.9116,1.8008,1.71632,1.6172,1.60808,1.33584,1.05024,0.52704,0.44888,0.27504,0.11568,0.02744,0.18544,0.37912,0.64616,0.674,0.70816,0.75304,0.7852,0.89104,0.9152,0.92136,1.00184,1.18544,1.19352,1.19456
0,2.1612,2.13896,2.04488,1.93904,1.82824,1.74376,1.64464,1.63552,1.36328,1.07768,0.55448,0.47632,0.30248,0.14312,0.02744,0.158,0.35168,0.61872,0.64656,0.68072,0.7256,0.75776,0.8636,0.88776,0.89392,0.9744,1.158,1.16608,1.16712,1.28408
0,2.29696,2.20288,2.09704,1.98624,1.90176,1.80264,1.79352,1.52128,1.23568,0.71248,0.63432,0.46048,0.30112,0.18544,0.158,0.19368,0.46072,0.48856,0.52272,0.5676,0.59976,0.7056,0.72976,0.73592,0.8164,1.0,1.00808,1.00912,1.12608,1.13912
0,2.39656,2.29072,2.17992,2.09544,1.99632,1.9872,1.71496,1.42936,0.90616,0.828,0.65416,0.4948,0.37912,0.35168,0.19368,0.26704,0.29488,0.32904,0.37392,0.40608,0.51192,0.53608,0.54224,0.62272,0.80632,0.8144,0.81544,0.9324,0.94544,1.05128
0,2.55776,2.44696,2.36248,2.26336,2.25424,1.982,1.6964,1.1732,1.09504,0.9212,0.76184,0.64616,0.61872,0.46072,0.26704,0.02784,0.062,0.10688,0.13904,0.24488,0.26904,0.2752,0.35568,0.53928,0.54736,0.5484,0.66536,0.6784,0.78424,0.79816
0,2.4748,2.39032,2.2912,2.28208,2.00984,1.72424,1.20104,1.12288,0.94904,0.78968,0.674,0.64656,0.48856,0.29488,0.02784,0.03416,0.07904,0.1112,0.21704,0.2412,0.24736,0.32784,0.51144,0.51952,0.52056,0.63752,0.65056,0.7564,0.77032,0.8672
