0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232,0.1576,0.22808,0.24376,0.29072,0.39056,0.44192,0.51816,0.5536,0.60344,0.6896,1.15184,1.16616,1.17528,1.3384
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232,0.08528,0.15576,0.17144,0.2184,0.31824,0.3696,0.44584,0.48128,0.53112,0.61728,1.07952,1.09384,1.10296,1.26608,1.45848
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576,0.08528,0.07048,0.08616,0.13312,0.23296,0.28432,0.36056,0.396,0.44584,0.532,0.99424,1.00856,1.01768,1.1808,1.3732,1.47536
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22808,0.15576,0.07048,0.01568,0.06264,0.16248,0.21384,0.29008,0.32552,0.37536,0.46152,0.92376,0.93808,0.9472,1.11032,1.30272,1.40488,1.42608
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24376,0.17144,0.08616,0.01568,0.04696,0.1468,0.19816,0.2744,0.30984,0.35968,0.44584,0.90808,0.9224,0.93152,1.09464,1.28704,1.3892,1.4104,1.42464
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29072,0.2184,0.13312,0.06264,0.04696,0.09984,0.1512,0.22744,0.26288,0.31272,0.39888,0.86112,0.88456,0.88456,1.04768,1.24008,1.34224,1.36344,1.37768,1.53704
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39056,0.31824,0.23296,0.16248,0.1468,0.09984,0.05136,0.1276,0.16304,0.21288,0.29904,0.76128,0.7756,0.78472,0.94784,1.14024,1.2424,1.2636,1.27784,1.4372,1.4444
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44192,0.3696,0.28432,0.21384,0.19816,0.1512,0.05136,0.07624,0.11168,0.16152,0.24768,0.70992,0.72424,0.73336,0.89648,1.08888,1.19104,1.21224,1.22648,1.38584,1.39304,1.49528
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51816,0.44584,0.36056,0.29008,0.2744,0.22744,0.1276,0.07624,0.03544,0.08528,0.17144,0.63368,0.648,0.65712,0.82024,1.01264,1.1148,1.136,1.15024,1.3096,1.3168,1.41904,1.45384
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536,0.48128,0.396,0.32552,0.30984,0.26288,0.16304,0.11168,0.03544,0.04984,0.136,0.59824,0.61256,0.62168,0.7848,0.9772,1.07936,1.10056,1.1148,1.27416,1.28136,1.3836,1.4184,1.484
