3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.19696,0.2992,0.33408,0.52448,0.69888,0.74808,0.87992,0.89584,0.94992,0.97496,0.99808,1.03296,1.10968,1.13712
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.15296,0.2552,0.29008,0.48048,0.65488,0.70408,0.83592,0.85184,0.90592,0.93096,0.95408,0.98896,1.06568,1.09312,1.17056
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19696,0.15296,0.10224,0.13712,0.32752,0.50192,0.55112,0.68296,0.69888,0.75296,0.778,0.80112,0.836,0.91272,0.94016,1.0176,1.0264
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992,0.2552,0.10224,0.03488,0.22528,0.39968,0.44888,0.58072,0.59664,0.65072,0.67576,0.69888,0.73376,0.81048,0.83792,0.91536,0.92416,0.93872
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33408,0.29008,0.13712,0.03488,0.1904,0.3648,0.414,0.54584,0.56176,0.61584,0.64088,0.664,0.69888,0.7756,0.80304,0.88048,0.88928,0.90384,0.97536
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52448,0.48048,0.32752,0.22528,0.1904,0.1744,0.2236,0.35544,0.37136,0.42544,0.45048,0.4736,0.5852,0.5852,0.61264,0.69008,0.69888,0.71344,0.78496,0.84464
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69888,0.65488,0.50192,0.39968,0.3648,0.1744,0.0492,0.18104,0.19696,0.25104,0.27608,0.2992,0.33408,0.4108,0.43824,0.51568,0.52448,0.53904,0.61056,0.67024,0.6972
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74808,0.70408,0.55112,0.44888,0.414,0.2236,0.0492,0.13184,0.14776,0.20184,0.22688,0.25,0.28488,0.3616,0.38904,0.46648,0.47528,0.48984,0.56136,0.62104,0.648,0.64968
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87992,0.83592,0.68296,0.58072,0.54584,0.35544,0.18104,0.13184,0.01592,0.07,0.09504,0.11816,0.15304,0.22976,0.2572,0.33464,0.34344,0.358,0.42952,0.4892,0.51616,0.51784,0.5608
3,0.0,0.0,0.0,0.0,0.0,0.0,0.89584,0.85184,0.69888,0.59664,0.56176,0.37136,0.19696,0.14776,0.01592,0.05408,0.07912,0.10224,0.13712,0.21384,0.24128,0.31872,0.32752,0.34208,0.4136,0.47328,0.50024,0.50192,0.54488,0.63992
